Identifier	matchCounts
YMR186W	0
YMR187C	0
YMR188C	1
YMR189W	6
YMR190C	0
YMR191W	1
YMR192W	1
YMR193W	0
YMR193C-A	0
YMR194W	1
YMR194C-B	0
YMR194C-A	0
YMR195W	0
YMR196W	4
YMR197C	0
YMR198W	0
YMR199W	0
YMR200W	0
YMR201C	0
YMR202W	0
YMR203W	0
YMR204C	0
YMR205C	2
YMR206W	0
YMR207C	0
YMR208W	2
YMR209C	0
YMR210W	0
YMR211W	0
YMR212C	3
YMR213W	0
YMR214W	0
YMR215W	0
YMR216C	1
YMR217W	0
YMR218C	2
YMR219W	2
YMR220W	0
YMR221C	1
YMR222C	0
YMR223W	0
YMR224C	3
YMR225C	1
YMR226C	0
YMR227C	5
YMR228W	0
YMR229C	2
YMR230W	1
YMR230W-A	0
YMR231W	0
YMR232W	1
YMR233W	0
YMR234W	0
YMR235C	1
YMR236W	0
YMR237W	2
YMR238W	4
YMR239C	0
YMR240C	2
YMR241W	0
YMR242C	0
YMR242W-A	0
YMR243C	0
YMR244W	0
YMR244C-A	0
YMR245W	0
YMR246W	1
YMR247C	1
YMR247W-A	0
YMR250W	0
YMR251W	9
YMR251W-A	0
YMR252C	0
YMR253C	1
YMR254C	2
YMR255W	1
YMR256C	0
YMR257C	0
YMR258C	0
YMR259C	0
YMR260C	0
YMR261C	0
YMR262W	0
YMR263W	0
YMR264W	1
YMR265C	0
YMR266W	3
YMR267W	2
YMR268C	0
YMR269W	0
YMR270C	0
YMR271C	0
YMR272C	0
YMR272W-A	0
YMR272W-B	0
YMR273C	1
YMR274C	0
YMR275C	1
YMR276W	1
YMR277W	4
YMR278W	0
YMR279C	0
YMR280C	1
YMR281W	0
YMR282C	1
YMR283C	0
YMR284W	0
YMR285C	2
YMR286W	0
YMR287C	1
YMR288W	2
YMR289W	0
YMR290C	0
YMR290W-A	3
YMR291W	0
YMR292W	0
YMR293C	0
YMR294W	0
YMR294W-A	1
YMR295C	0
YMR296C	0
YMR297W	1
YMR298W	0
YMR299C	0
YMR300C	0
YMR301C	1
YMR302C	1
YMR303C	1
YMR304W	8
YMR304C-A	0
YMR305C	0
YMR306W	0
YMR306C-A	0
YMR307W	0
YMR307C-A	0
YMR308C	5
YMR309C	0
YMR310C	1
YMR311C	0
YMR312W	2
YMR313C	0
YMR314W	2
YMR315W	1
YMR315W-A	0
YMR316W	0
YMR316C-A	0
YMR316C-B	0
YMR317W	1
YMR318C	1
YMR319C	1
YMR320W	0
YMR321C	0
YMR322C	1
YMR323W	0
YMR324C	0
YMR325W	0
YMR326C	0
YBL113C	0
YBL113W-A	0
YBL112C	0
YBL111C	1
YBL109W	0
YBL108C-A	0
YBL108W	1
YBL107W-A	0
YBL107C	0
YBL106C	1
YBL105C	2
YBL104C	1
YBL103C	1
YBL102W	0
YBL101C	4
YBL100W-C	0
YBL100C	1
YBL099W	2
YBL098W	0
YBL097W	0
YBL096C	0
YBL095W	0
YBL094C	0
YBL093C	0
YBL092W	0
YBL091C-A	1
YBL091C	0
YBL090W	0
YBL089W	1
YBL088C	2
YBL087C	0
YBL086C	0
YBL085W	2
YBL084C	0
YBL083C	0
YBL082C	0
YBL081W	0
YBL080C	1
YBL079W	4
YBL078C	0
YBL077W	1
YBL076C	2
YBL075C	1
YBL074C	5
YBL073W	0
YBL072C	0
YBL071C-B	0
YBL071W-A	0
YBL071C	0
YBL070C	0
YBL069W	1
YBL068W-A	0
YBL068W	0
YBL067C	6
YBL066C	1
YBL065W	0
YBL064C	0
YBL063W	0
YBL062W	0
YBL061C	8
YBL060W	1
YBL059C-A	0
YBL059W	1
YBL058W	1
YBL057C	4
YBL056W	0
YBL055C	0
YBL054W	1
YBL053W	1
YBL052C	0
YBL051C	0
YBL050W	0
YBL049W	0
YBL048W	0
YBL047C	1
YBL046W	0
YBL045C	0
YBL044W	0
YBL043W	0
YBL042C	2
YBL041W	1
YBL040C	0
YBL039W-B	0
YBL039C	0
YBL039C-A	0
YBL038W	0
YBL037W	1
YBL036C	1
YBL035C	0
YBL034C	2
YBL033C	0
YBL032W	0
YBL031W	3
YBL030C	0
YBL029C-A	1
YBL029W	2
YBL028C	0
YBL027W	0
YBL026W	0
YBL025W	0
YBL024W	1
YBL023C	1
YBL022C	5
YBL021C	0
YBL020W	2
YBL019W	2
YBL018C	0
YBL017C	2
YBL016W	1
YBL015W	0
YBL014C	1
YBL013W	1
YBL012C	0
YBL011W	0
YBL010C	2
YBL009W	2
YBL008W-A	1
YBL008W	2
YBL007C	2
YBL006C	0
YBL006W-A	0
YBL005W	5
YBL004W	13
YBL003C	1
YBL002W	0
YBL001C	1
YBR001C	1
YBR002C	1
YBR003W	0
YBR004C	1
YBR005W	0
YBR006W	0
YBR007C	1
YBR008C	1
YBR009C	0
YBR010W	0
YBR011C	0
YBR012C	0
YBR013C	0
YBR014C	0
YBR015C	1
YBR016W	1
YBR017C	0
YBR018C	0
YBR019C	1
YBR020W	0
YBR021W	11
YBR022W	0
YBR023C	5
YBR024W	1
YBR025C	1
YBR026C	0
YBR027C	1
YBR028C	3
YBR029C	1
YBR030W	0
YBR031W	0
YBR032W	0
YBR033W	2
YBR034C	0
YBR035C	2
YBR036C	2
YBR037C	0
YBR038W	4
YBR039W	0
YBR040W	1
YBR041W	1
YBR042C	0
YBR043C	3
YBR044C	0
YBR045C	1
YBR046C	1
YBR047W	0
YBR048W	0
YBR049C	0
YBR050C	0
YBR051W	0
YBR052C	0
YBR053C	0
YBR054W	1
YBR055C	0
YBR056W	1
YBR056W-A	0
YBR056C-B	0
YBR057C	1
YBR058C	0
YBR058C-A	0
YBR059C	0
YBR060C	1
YBR061C	0
YBR062C	0
YBR063C	3
YBR064W	0
YBR065C	0
YBR066C	0
YBR067C	0
YBR068C	0
YBR069C	0
YBR070C	0
YBR071W	0
YBR072W	0
YBR072C-A	0
YBR073W	4
YBR074W	1
YBR076W	1
YBR076C-A	0
YBR077C	0
YBR078W	1
YBR079C	0
YBR080C	0
YBR081C	0
YBR082C	0
YBR083W	1
YBR084W	0
YBR084C-A	1
YBR085W	0
YBR085C-A	0
YBR086C	2
YBR087W	1
YBR088C	0
YBR089W	0
YBR089C-A	0
YBR090C	0
YBR091C	0
YBR092C	0
YBR093C	0
YBR094W	1
YBR095C	0
YBR096W	0
YBR097W	2
YBR098W	1
YBR099C	0
YBR101C	0
YBR102C	3
YBR103W	2
YBR103C-A	0
YBR104W	3
YBR105C	0
YBR106W	0
YBR107C	0
YBR108W	1
YBR109C	0
YBR109W-A	0
YBR110W	1
YBR111C	1
YBR111W-A	0
YBR112C	0
YBR113W	0
YBR114W	5
YBR115C	3
YBR116C	1
YBR117C	1
YBR118W	0
YBR119W	0
YBR120C	0
YBR121C	0
YBR121C-A	0
YBR122C	0
YBR123C	0
YBR124W	0
YBR125C	4
YBR126C	7
YBR126W-A	0
YBR126W-B	0
YBR127C	1
YBR128C	1
YBR129C	6
YBR130C	0
YBR131W	0
YBR131C-A	0
YBR132C	0
YBR133C	0
YBR134W	0
YBR135W	0
YBR136W	1
YBR137W	0
YBR138C	0
YBR139W	0
YBR140C	1
YBR141C	0
YBR141W-A	0
YBR142W	1
YBR143C	2
YBR144C	0
YBR145W	0
YBR146W	0
YBR147W	0
YBR148W	2
YBR149W	12
YBR150C	1
YBR151W	0
YBR152W	0
YBR153W	2
YBR154C	1
YBR155W	1
YBR156C	1
YBR157C	0
YBR158W	1
YBR159W	0
YBR160W	1
YBR161W	3
YBR162C	0
YBR162W-A	0
YBR163W	0
YBR164C	1
YBR165W	0
YBR166C	0
YBR167C	1
YBR168W	0
YBR169C	1
YBR170C	0
YBR171W	0
YBR172C	0
YBR173C	0
YBR174C	0
YBR175W	0
YBR176W	0
YBR177C	0
YBR178W	0
YBR179C	1
YBR180W	0
YBR181C	0
YBR182C	4
YBR182C-A	0
YBR183W	0
YBR184W	0
YBR185C	0
YBR186W	12
YBR187W	0
YBR188C	0
YBR189W	0
YBR190W	1
YBR191W	0
YBR191W-A	0
YBR192W	0
YBR193C	2
YBR194W	0
YBR195C	1
YBR196C	0
YBR196C-A	0
YBR196C-B	1
YBR197C	1
YBR198C	0
YBR199W	0
YBR200W	0
YBR200W-A	0
YBR201W	1
YBR201C-A	1
YBR202W	4
YBR203W	0
YBR204C	1
YBR205W	1
YBR206W	0
YBR207W	0
YBR208C	1
YBR209W	0
YBR210W	0
YBR211C	0
YBR212W	0
YBR213W	2
YBR214W	0
YBR215W	7
YBR216C	0
YBR217W	1
YBR218C	0
YBR219C	1
YBR220C	1
YBR221C	2
YBR221W-A	0
YBR222C	3
YBR223C	0
YBR223W-A	0
YBR224W	0
YBR225W	3
YBR226C	0
YBR227C	1
YBR228W	0
YBR229C	22
YBR230C	0
YBR230W-A	0
YBR231C	4
YBR232C	1
YBR233W	0
YBR233W-A	0
YBR234C	0
YBR235W	0
YBR236C	1
YBR237W	0
YBR238C	2
YBR239C	1
YBR240C	0
YBR241C	4
YBR242W	0
YBR243C	2
YBR244W	0
YBR245C	1
YBR246W	1
YBR247C	0
YBR248C	0
YBR249C	1
YBR250W	0
YBR251W	1
YBR252W	1
YBR253W	0
YBR254C	0
YBR255W	0
YBR255C-A	0
YBR256C	2
YBR257W	1
YBR258C	1
YBR259W	0
YBR260C	1
YBR261C	0
YBR262C	0
YBR263W	0
YBR264C	6
YBR265W	2
YBR267W	0
YBR266C	0
YBR268W	0
YBR269C	0
YBR270C	0
YBR271W	5
YBR272C	0
YBR273C	0
YBR274W	0
YBR275C	5
YBR276C	0
YBR277C	0
YBR278W	0
YBR279W	0
YBR280C	1
YBR281C	0
YBR282W	0
YBR283C	0
YBR284W	6
YBR285W	0
YBR286W	0
YBR287W	0
YBR288C	6
YBR289W	5
YBR290W	0
YBR291C	1
YBR292C	0
YBR293W	0
YBR294W	0
YBR295W	4
YBR296C	9
YBR296C-A	0
YBR297W	0
YBR298C	0
YBR298C-A	0
YBR299W	0
YBR300C	0
YBR301W	0
YBR302C	0
YNL339C	0
YNL339W-B	0
YNL339W-A	0
YNL338W	0
YNL337W	0
YNL336W	0
YNL335W	0
YNL334C	0
YNL333W	0
YNL332W	0
YNL331C	7
YNL330C	2
YNL329C	0
YNL328C	0
YNL327W	0
YNL326C	0
YNL325C	0
YNL324W	2
YNL323W	1
YNL322C	0
YNL321W	0
YNL320W	0
YNL319W	0
YNL318C	0
YNL317W	0
YNL316C	0
YNL315C	0
YNL314W	0
YNL313C	0
YNL312W	0
YNL311C	2
YNL310C	0
YNL309W	0
YNL308C	0
YNL307C	0
YNL306W	0
YNL305C	0
YNL304W	0
YNL303W	0
YNL302C	1
YNL301C	0
YNL300W	0
YNL299W	3
YNL298W	0
YNL297C	0
YNL296W	0
YNL295W	0
YNL294C	0
YNL293W	1
YNL292W	0
YNL291C	0
YNL290W	1
YNL289W	0
YNL288W	0
YNL287W	0
YNL286W	0
YNL285W	0
YNL284C	1
YNL283C	1
YNL282W	1
YNL281W	0
YNL280C	0
YNL279W	1
YNL278W	0
YNL277W-A	1
YNL277W	2
YNL276C	0
YNL275W	0
YNL274C	3
YNL273W	1
YNL272C	1
YNL271C	1
YNL270C	0
YNL269W	0
YNL268W	0
YNL267W	3
YNL266W	0
YNL265C	0
YNL264C	1
YNL263C	0
YNL262W	2
YNL261W	0
YNL260C	1
YNL259C	0
YNL258C	1
YNL257C	0
YNL256W	0
YNL255C	0
YNL254C	0
YNL253W	1
YNL252C	0
YNL251C	0
YNL250W	2
YNL249C	4
YNL248C	0
YNL247W	3
YNL246W	0
YNL245C	0
YNL244C	0
YNL243W	0
YNL242W	2
YNL241C	1
YNL240C	0
YNL239W	1
YNL238W	1
YNL237W	0
YNL236W	18
YNL235C	0
YNL234W	0
YNL233W	1
YNL232W	0
YNL231C	0
YNL230C	1
YNL229C	0
YNL228W	1
YNL227C	0
YNL226W	1
YNL225C	0
YNL224C	1
YNL223W	8
YNL222W	0
YNL221C	2
YNL220W	0
YNL219C	0
YNL218W	0
YNL217W	1
YNL216W	1
YNL215W	0
YNL214W	0
YNL213C	0
YNL212W	0
YNL211C	0
YNL210W	0
YNL209W	0
YNL208W	0
YNL207W	0
YNL206C	1
YNL205C	0
YNL204C	1
YNL203C	2
YNL202W	0
YNL201C	1
YNL200C	0
YNL199C	3
YNL198C	0
YNL197C	1
YNL196C	2
YNL195C	0
YNL194C	0
YNL193W	0
YNL192W	1
YNL191W	0
YNL190W	0
YNL189W	1
YNL188W	0
YNL187W	0
YNL186W	0
YNL185C	0
YNL184C	0
YNL183C	1
YNL182C	0
YNL181W	0
YNL180C	1
YNL179C	0
YNL178W	0
YNL177C	0
YNL176C	0
YNL175C	0
YNL174W	1
YNL173C	0
YNL172W	2
YNL171C	0
YNL170W	0
YNL169C	0
YNL168C	2
YNL167C	0
YNL166C	0
YNL165W	0
YNL164C	1
YNL163C	6
YNL162W-A	0
YNL162W	0
YNL161W	3
YNL160W	1
YNL159C	0
YNL158W	0
YNL157W	0
YNL156C	0
YNL155W	0
YNL154C	2
YNL153C	0
YNL152W	0
YNL151C	2
YNL150W	0
YNL149C	0
YNL148C	0
YNL147W	0
YNL146C-A	0
YNL146W	0
YNL145W	0
YNL144C	0
YNL144W-A	0
YNL143C	0
YNL142W	0
YNL141W	0
YNL140C	0
YNL139C	0
YNL138W-A	0
YNL138W	1
YNL137C	0
YNL136W	0
YNL135C	0
YNL134C	4
YNL133C	0
YNL132W	2
YNL131W	0
YNL130C	8
YNL130C-A	0
YNL129W	0
YNL128W	1
YNL127W	0
YNL126W	0
YNL125C	2
YNL124W	0
YNL123W	0
YNL122C	0
YNL121C	0
YNL120C	2
YNL119W	0
YNL118C	1
YNL117W	0
YNL116W	0
YNL115C	0
YNL114C	0
YNL113W	0
YNL112W	0
YNL111C	0
YNL110C	0
YNL109W	1
YNL108C	0
YNL107W	0
YNL106C	3
YNL105W	0
YNL104C	0
YNL103W-A	0
YNL103W	0
YNL102W	2
YNL101W	1
YNL100W	0
YNL099C	0
YNL098C	0
YNL097C-B	0
YNL097C	0
YNL097W-A	0
YNL096C	1
YNL095C	2
YNL094W	0
YNL093W	0
YNL092W	0
YNL091W	5
YNL090W	0
YNL089C	0
YNL088W	17
YNL087W	0
YNL086W	0
YNL085W	1
YNL084C	1
YNL083W	0
YNL082W	2
YNL081C	0
YNL080C	0
YNL079C	0
YNL078W	0
YNL077W	1
YNL076W	2
YNL075W	0
YNL074C	0
YNL073W	0
YNL072W	0
YNL071W	0
YNL070W	0
YNL069C	0
YNL068C	2
YNL067W-A	0
YNL067W-B	0
YNL067W	0
YNL066W	0
YNL065W	1
YNL064C	0
YNL063W	0
YNL062C	0
YNL061W	0
YNL059C	1
YNL058C	2
YNL057W	0
YNL056W	0
YNL055C	1
YNL054W	1
YNL053W	0
YNL052W	1
YNL051W	2
YNL050C	1
YNL049C	3
YNL048W	2
YNL047C	1
YNL046W	0
YNL045W	0
YNL044W	0
YNL043C	0
YNL042W-B	0
YNL042W	0
YNL041C	0
YNL040W	1
YNL039W	1
YNL038W	0
YNL037C	3
YNL036W	0
YNL035C	0
YNL034W	5
YNL033W	0
YNL032W	0
YNL031C	0
YNL030W	0
YNL029C	0
YNL028W	0
YNL027W	0
YNL026W	16
YNL025C	0
YNL024C-A	0
YNL024C	1
YNL023C	0
YNL022C	0
YNL021W	1
YNL020C	1
YNL019C	0
YNL018C	1
YNL017C	0
YNL016W	0
YNL015W	0
YNL014W	1
YNL013C	0
YNL012W	0
YNL011C	0
YNL010W	0
YNL009W	13
YNL008C	0
YNL007C	0
YNL006W	0
YNL005C	0
YNL004W	0
YNL003C	0
YNL002C	0
YNL001W	0
YNR001C	0
YNR001W-A	0
YNR002C	1
YNR003C	0
YNR003W-A	0
YNR004W	1
YNR005C	0
YNR006W	0
YNR007C	0
YNR008W	1
YNR009W	1
YNR010W	0
YNR011C	2
YNR012W	2
YNR013C	2
YNR014W	2
YNR015W	0
YNR016C	4
YNR017W	0
YNR018W	0
YNR019W	0
YNR020C	0
YNR021W	2
YNR022C	0
YNR023W	0
YNR024W	2
YNR025C	1
YNR026C	2
YNR027W	0
YNR028W	0
YNR029C	1
YNR030W	0
YNR031C	2
YNR032W	6
YNR032C-A	0
YNR033W	0
YNR034W	1
YNR034W-A	0
YNR035C	0
YNR036C	0
YNR037C	0
YNR038W	0
YNR039C	0
YNR040W	2
YNR041C	1
YNR042W	0
YNR043W	0
YNR044W	0
YNR045W	0
YNR046W	0
YNR047W	0
YNR048W	0
YNR049C	0
YNR050C	0
YNR051C	10
YNR052C	1
YNR053C	0
YNR054C	1
YNR055C	0
YNR056C	0
YNR057C	0
YNR058W	0
YNR059W	3
YNR060W	1
YNR061C	0
YNR062C	0
YNR063W	1
YNR064C	1
YNR065C	1
YNR066C	0
YNR067C	1
YNR068C	0
YNR069C	0
YNR070W	1
YNR071C	1
YNR072W	0
YNR073C	0
YNR074C	0
YNR075W	0
YNR075C-A	0
YNR076W	0
YNR077C	0
YJL225C	0
YJL225W-A	0
YJL223C	0
YJL222W-B	0
YJL222W-A	0
YJL222W	0
YJL221C	0
YJL220W	0
YJL219W	2
YJL218W	0
YJL217W	0
YJL216C	0
YJL215C	1
YJL214W	1
YJL213W	0
YJL212C	1
YJL211C	0
YJL210W	0
YJL209W	2
YJL208C	1
YJL207C	5
YJL206C	3
YJL205C	0
YJL204C	0
YJL203W	3
YJL202C	0
YJL201W	1
YJL200C	1
YJL199C	0
YJL198W	2
YJL197W	2
YJL197C-A	0
YJL196C	0
YJL195C	0
YJL194W	2
YJL193W	0
YJL192C	0
YJL191W	0
YJL190C	0
YJL189W	0
YJL188C	0
YJL187C	1
YJL186W	2
YJL185C	1
YJL184W	1
YJL183W	2
YJL182C	0
YJL181W	1
YJL180C	0
YJL179W	0
YJL178C	2
YJL177W	0
YJL176C	0
YJL175W	0
YJL174W	0
YJL173C	0
YJL172W	0
YJL171C	0
YJL170C	0
YJL169W	0
YJL168C	0
YJL167W	1
YJL166W	0
YJL165C	0
YJL164C	1
YJL163C	1
YJL162C	1
YJL161W	0
YJL160C	0
YJL159W	0
YJL158C	0
YJL157C	0
YJL156W-A	0
YJL156C	0
YJL155C	0
YJL154C	1
YJL153C	1
YJL152W	0
YJL151C	0
YJL150W	0
YJL149W	1
YJL148W	0
YJL147C	0
YJL146W	0
YJL145W	0
YJL144W	0
YJL143W	1
YJL142C	0
YJL141C	1
YJL140W	0
YJL139C	0
YJL138C	1
YJL137C	3
YJL136W-A	0
YJL136C	0
YJL135W	0
YJL134W	1
YJL133C-A	0
YJL133W	1
YJL132W	5
YJL131C	0
YJL130C	7
YJL129C	0
YJL128C	1
YJL127W-A	0
YJL127C-B	0
YJL127C	0
YJL126W	0
YJL125C	0
YJL124C	1
YJL123C	0
YJL122W	1
YJL121C	0
YJL120W	0
YJL119C	0
YJL118W	0
YJL117W	1
YJL116C	1
YJL115W	0
YJL112W	2
YJL111W	0
YJL110C	0
YJL109C	1
YJL108C	0
YJL107C	1
YJL106W	0
YJL105W	0
YJL104W	0
YJL103C	4
YJL102W	0
YJL101C	1
YJL100W	0
YJL099W	0
YJL098W	4
YJL097W	0
YJL096W	0
YJL095W	5
YJL094C	0
YJL093C	0
YJL092W	0
YJL091C	0
YJL090C	0
YJL089W	2
YJL088W	0
YJL087C	0
YJL086C	0
YJL085W	2
YJL084C	2
YJL083W	1
YJL082W	2
YJL081C	0
YJL080C	3
YJL079C	0
YJL078C	2
YJL077W-B	0
YJL077C	0
YJL077W-A	0
YJL076W	0
YJL075C	0
YJL074C	1
YJL073W	0
YJL072C	2
YJL071W	0
YJL070C	1
YJL069C	5
YJL068C	0
YJL067W	0
YJL066C	0
YJL065C	0
YJL064W	1
YJL063C	0
YJL062W-A	0
YJL062W	2
YJL061W	0
YJL060W	1
YJL059W	0
YJL058C	0
YJL057C	0
YJL056C	0
YJL055W	1
YJL054W	0
YJL053W	0
YJL052C-A	0
YJL052W	3
YJL051W	1
YJL050W	0
YJL049W	2
YJL048C	0
YJL047C-A	0
YJL047C	0
YJL046W	0
YJL045W	6
YJL044C	0
YJL043W	1
YJL042W	1
YJL041W	0
YJL039C	2
YJL038C	1
YJL037W	0
YJL036W	2
YJL035C	0
YJL034W	0
YJL033W	1
YJL032W	0
YJL031C	0
YJL030W	1
YJL029C	0
YJL028W	0
YJL027C	0
YJL026W	0
YJL026C-A	0
YJL025W	2
YJL024C	0
YJL023C	2
YJL022W	0
YJL020C	3
YJL020W-A	0
YJL019W	0
YJL016W	1
YJL015C	0
YJL014W	0
YJL013C	0
YJL012C	0
YJL011C	0
YJL010C	0
YJL009W	0
YJL008C	0
YJL007C	0
YJL006C	0
YJL005W	10
YJL004C	0
YJL003W	1
YJL002C	0
YJL001W	0
YJR001W	0
YJR002W	0
YJR003C	0
YJR004C	23
YJR005W	0
YJR005C-A	0
YJR006W	0
YJR007W	0
YJR008W	0
YJR009C	1
YJR010W	0
YJR010C-A	0
YJR011C	0
YJR012C	1
YJR013W	4
YJR014W	1
YJR015W	2
YJR016C	0
YJR017C	0
YJR018W	0
YJR019C	1
YJR020W	0
YJR021C	0
YJR022W	0
YJR023C	0
YJR024C	0
YJR025C	0
YJR030C	6
YJR031C	1
YJR032W	2
YJR033C	0
YJR034W	1
YJR035W	2
YJR036C	4
YJR037W	0
YJR038C	0
YJR039W	0
YJR040W	2
YJR041C	0
YJR042W	4
YJR043C	0
YJR044C	0
YJR045C	1
YJR046W	1
YJR047C	0
YJR048W	0
YJR049C	0
YJR050W	0
YJR051W	0
YJR052W	1
YJR053W	0
YJR054W	0
YJR055W	0
YJR056C	1
YJR057W	0
YJR058C	0
YJR059W	2
YJR060W	0
YJR061W	0
YJR062C	0
YJR063W	0
YJR064W	0
YJR065C	0
YJR066W	3
YJR067C	1
YJR068W	1
YJR069C	1
YJR070C	1
YJR071W	0
YJR072C	2
YJR073C	0
YJR074W	0
YJR075W	0
YJR076C	0
YJR077C	0
YJR078W	3
YJR079W	0
YJR080C	2
YJR082C	0
YJR083C	2
YJR084W	3
YJR085C	0
YJR086W	0
YJR087W	0
YJR088C	2
YJR089W	1
YJR090C	0
YJR091C	1
YJR092W	6
YJR093C	0
YJR094C	0
YJR094W-A	0
YJR095W	1
YJR096W	0
YJR097W	0
YJR098C	1
YJR099W	0
YJR100C	1
YJR101W	0
YJR102C	0
YJR103W	0
YJR104C	0
YJR105W	0
YJR106W	0
YJR107W	4
YJR108W	0
YJR109C	1
YJR110W	2
YJR111C	0
YJR112W	0
YJR112W-A	0
YJR113C	0
YJR114W	0
YJR115W	0
YJR116W	0
YJR117W	1
YJR118C	0
YJR119C	0
YJR120W	0
YJR121W	0
YJR122W	0
YJR123W	0
YJR124C	0
YJR125C	1
YJR126C	3
YJR127C	0
YJR128W	0
YJR129C	0
YJR130C	0
YJR131W	0
YJR132W	1
YJR133W	1
YJR134C	0
YJR135C	0
YJR135W-A	0
YJR136C	0
YJR137C	7
YJR138W	1
YJR139C	1
YJR140C	3
YJR140W-A	0
YJR141W	0
YJR142W	1
YJR143C	2
YJR144W	0
YJR145C	0
YJR146W	0
YJR147W	2
YJR148W	2
YJR149W	0
YJR150C	1
YJR151C	3
YJR151W-A	0
YJR152W	1
YJR153W	0
YJR154W	1
YJR155W	0
YJR156C	1
YJR157W	0
YJR158W	0
YJR159W	0
YJR160C	4
YJR161C	0
YJR162C	0
YKL225W	0
YKL224C	0
YKL223W	0
YKL222C	1
YKL221W	2
YKL220C	2
YKL219W	2
YKL218C	1
YKL217W	0
YKL216W	0
YKL215C	0
YKL214C	0
YKL213C	0
YKL212W	0
YKL211C	1
YKL210W	0
YKL209C	2
YKL208W	2
YKL207W	0
YKL206C	1
YKL205W	1
YKL204W	0
YKL203C	1
YKL202W	0
YKL201C	4
YKL198C	1
YKL197C	7
YKL196C	0
YKL195W	0
YKL194C	0
YKL193C	1
YKL192C	0
YKL191W	2
YKL190W	0
YKL189W	0
YKL188C	0
YKL187C	2
YKL186C	0
YKL185W	1
YKL184W	1
YKL183C-A	0
YKL183W	0
YKL182W	31
YKL181W	1
YKL180W	0
YKL179C	0
YKL178C	1
YKL177W	0
YKL176C	0
YKL175W	0
YKL174C	0
YKL173W	4
YKL172W	2
YKL171W	1
YKL170W	0
YKL169C	0
YKL168C	2
YKL167C	0
YKL166C	0
YKL165C-A	0
YKL165C	2
YKL164C	0
YKL163W	1
YKL162C-A	0
YKL162C	0
YKL161C	0
YKL160W	0
YKL159C	0
YKL157W	0
YKL156W	0
YKL156C-A	0
YKL155C	0
YKL154W	0
YKL153W	0
YKL152C	0
YKL151C	1
YKL150W	1
YKL149C	1
YKL148C	1
YKL147C	0
YKL146W	0
YKL145W	1
YKL145W-A	0
YKL144C	0
YKL143W	0
YKL142W	0
YKL141W	0
YKL140W	1
YKL139W	0
YKL138C-A	1
YKL138C	0
YKL137W	0
YKL136W	0
YKL135C	1
YKL134C	0
YKL133C	2
YKL132C	2
YKL131W	0
YKL130C	1
YKL129C	1
YKL128C	0
YKL127W	1
YKL126W	4
YKL125W	1
YKL124W	0
YKL123W	0
YKL122C	1
YKL121W	0
YKL120W	2
YKL119C	0
YKL118W	0
YKL117W	0
YKL116C	0
YKL115C	0
YKL114C	1
YKL113C	1
YKL112W	0
YKL111C	0
YKL110C	0
YKL109W	0
YKL108W	0
YKL107W	5
YKL106C-A	0
YKL106W	0
YKL105C	3
YKL104C	0
YKL103C	1
YKL102C	0
YKL101W	2
YKL100C	0
YKL100W-A	0
YKL099C	0
YKL098W	2
YKL097C	0
YKL096C-B	0
YKL096W-A	0
YKL096W	0
YKL095W	0
YKL094W	0
YKL093W	0
YKL092C	1
YKL091C	0
YKL090W	0
YKL089W	0
YKL088W	0
YKL087C	1
YKL086W	0
YKL085W	0
YKL084W	0
YKL083W	0
YKL082C	0
YKL081W	0
YKL080W	0
YKL079W	0
YKL078W	0
YKL077W	0
YKL076C	1
YKL075C	2
YKL074C	1
YKL073W	1
YKL072W	1
YKL071W	0
YKL070W	0
YKL069W	0
YKL068W-A	0
YKL068W	2
YKL067W	0
YKL066W	0
YKL065W-A	0
YKL065C	0
YKL064W	1
YKL063C	0
YKL062W	2
YKL061W	0
YKL060C	0
YKL059C	4
YKL058W	0
YKL057C	0
YKL056C	0
YKL055C	0
YKL054C	0
YKL053C-A	0
YKL053W	0
YKL052C	1
YKL051W	1
YKL050C	0
YKL049C	1
YKL048C	1
YKL047W	0
YKL046C	0
YKL045W	0
YKL044W	1
YKL043W	0
YKL042W	1
YKL041W	0
YKL040C	0
YKL039W	1
YKL038W	2
YKL037W	0
YKL036C	0
YKL035W	5
YKL034W	0
YKL033W-A	0
YKL033W	1
YKL032C	3
YKL031W	0
YKL030W	0
YKL029C	0
YKL028W	7
YKL027W	7
YKL026C	0
YKL025C	0
YKL024C	0
YKL023C-A	0
YKL023W	1
YKL022C	3
YKL021C	0
YKL020C	3
YKL019W	0
YKL018C-A	0
YKL018W	1
YKL017C	0
YKL016C	1
YKL015W	3
YKL014C	3
YKL013C	1
YKL012W	0
YKL011C	0
YKL010C	0
YKL009W	0
YKL008C	0
YKL007W	0
YKL006C-A	1
YKL006W	0
YKL005C	0
YKL004W	0
YKL003C	1
YKL002W	1
YKL001C	0
YKR001C	0
YKR002W	1
YKR003W	0
YKR004C	0
YKR005C	0
YKR006C	2
YKR007W	0
YKR008W	1
YKR009C	0
YKR010C	0
YKR011C	1
YKR012C	0
YKR013W	0
YKR014C	0
YKR015C	1
YKR016W	1
YKR017C	2
YKR018C	0
YKR019C	0
YKR020W	1
YKR021W	0
YKR022C	1
YKR023W	0
YKR024C	0
YKR025W	0
YKR026C	0
YKR027W	0
YKR028W	2
YKR029C	2
YKR030W	0
YKR031C	0
YKR032W	0
YKR033C	1
