gene_name	cluster_0	cluster_1	cluster_2	cluster_3	cluster_4	cluster_5	cluster_6	cluster_7	cluster_8	cluster_9	cluster_10	cluster_11	cluster_12	cluster_13	cluster_14
Cd177	0	0	0	0.030811577813892564	0	0	0	0	0.036457533762824276	0	0	0.1633889789359674	0	0	0
Ceacam10	0	0	0	0	0	0	0	0	0.02297073912290659	0	0	0	0	0	0
Gm9844	0.04211905766148775	0.06638833600466403	0.055601612124813855	0.1548480078674126	0.11281783250792371	0	0.005378612594465912	0.014957844266155405	0	0.14791415205779748	0.1113862010507455	0.07013684815877003	0	0	0
Rps19	3.2661678946015638	3.275464165207299	3.3111574878497554	3.1620054313934194	2.996749138530328	3.2553074880785586	3.426165782968918	3.1419608281169413	1.6158884795151383	3.132486173241584	2.8334541618056917	2.6568901718775733	3.2018086014331715	3.2255884598331765	2.784595778838813
Cd79a	0.029398150657229415	0.016771600315939442	0.0830291253325473	0.015335654059681611	0	0	0.0020112427164708175	0	0	0	0.03886121359434914	0	0	0.6914224256407222	0
Arhgef1	0.37667218371103456	0.45308634095712563	0.38272474491221187	0.369272196613754	0.42306177971030057	0.533390878892537	0.4194337229089058	0.6237389725303697	0.42544824070197906	0.468433269916923	0.31378710893538336	0.3615887551058899	0	0.796214171156224	0
Rabac1	0.6728583051739062	0.6456991929486066	1.079005875965487	0.7686362579921903	1.0103830814738333	0.6589708271459862	0.6457183611345506	0.842321859829247	0.8850082687246879	0.337953452891443	0.8677918481114731	0.635632842193442	0.563739594152974	0.3001319074892664	1.218163850503891
Atp1a3	0.010407697324663146	0	0	0.20635207574620246	0	0.12705164246115266	0.01443226417311066	0	0.12679691153122433	0	0.01424098703959879	0.1105835307189428	0	0	0
Grik5	0.028283632407533756	0.027750407581779872	0.027809481228432794	0	0	0	0.07520335227930532	0.001924219466690605	0.019780073268549893	0	0.08842000885157701	0	0	0	0
Zfp574	0.06529161419105704	0.08081464208129481	0.10367475569321022	0.06084879238738762	0	0.08735210078761563	0.022545955433820077	0.2085840104325907	0.0929957857630216	0.07341958400613592	0.1710789700105537	0.071586826748945	0	0.011224533195161614	0
Pou2f2	0.04752101822036511	0.018806099271943284	0.18303004560928504	0.3786289000866663	0	0	0.10966090572296906	0.1075611358954794	0.11470176164345036	0	0.07702361528233534	0.5322648835763246	0	0.7317661028485112	0
Dedd2	0.44335263786557344	0.3568710986311783	0.11392567017057659	0.39753239576449	0.19758566645889508	0.2864725890055077	0.6725972706870311	0.4467986423010054	1.7194489903093446	0.061504591046353946	0.22633684568198084	0.2847487665925794	0.9414185085469001	0.5726992161852704	0.4890829566297021
Zfp526	0.032978431031313274	0	0.015588780214450959	0	0	0.1477783822298771	0	0	0.021102194048288232	0	0.0033378603415244327	0	0	0	0
Gsk3a	0.48964832133490727	0.5875067304089031	0.4774407560818458	0.40903816400048915	0.28588781271935115	0.3098066219773965	0.41276790966053967	0.39126290292558796	0.585128502835935	0.3901488367896244	0.6561744767168165	0.40743729205870605	1.1628046327621784	0.6879149444190773	0.8671121414039737
Erf	0.599735425776428	0.4611194587242985	0.4374265461754672	0.15713310744756984	0.6121649410819505	0.13885354704282743	0.69534900653716	0.19577617077162152	0.2963356095531617	0.1064983864496839	0.27010608978428	0.16078916603237453	0	0.7194147891330465	0.3763276283918974
Cic	0.15892084417487573	0.21485820612826134	0.20620744086612516	0.29952924723719765	0.08939065435909324	0.26375533777938387	0.27590154636073416	0.2194522155484807	0.265650775339045	0.06965256536423015	0.18485233433316783	0.34127062680593945	0	0.08485165675825573	0.4453763945188517
Pafah1b3	0.3926855248965945	0.3832029307739609	0.16412433185316946	0.09204019646536817	0.28698549958074554	0.1442130252434891	0.19553490721766084	0.11631952608638077	0.026806859364569644	0	0.10758383715688428	0.06933822670097464	0	0	0
Prr19	0	0.015541898235807724	0.02401940860342305	0	0	0	0	0	0	0.06808948641907508	0	0	0	0	0
Tmem145	0	0	0.03149370660042933	0	0	0	0	0	0	0.14791415205779748	0.007739802992354499	0	0	0	0
Megf8	0.07788798083150644	0.043489955603811685	0.43812304795071705	0.08990335109185861	0.12982978218491414	0.13448096466911336	0.17414838258755577	0.2556708318103479	0	0.005657243611757706	0.2637841509481844	0.0731224641911896	0	0	0.13823449971849608
Cnfn	0.11613745511945217	0.2409003384562237	0.12631617378876478	0.023168812753942048	0.08093852519929119	0.27085509050943535	0.7788474720673246	0.10319978121495	0.024965064851472624	0	0	0.06445737333304291	0	0	0
Lipe	0.20166246132843818	0.2577948275582564	0.08203303505189417	0.19204114374251846	0.10419033694845417	0.37416193612328635	0.18136557391789704	0.18081914625530562	0.1348054182252502	0.05668845475014999	0.014293099337007398	0.24149294541036492	0	0	0
Ceacam1	0.02490997018518531	0	0	0.2817803917771126	0	0	0	0.10536689832138786	0.18437452191924372	0.005622604127383752	0	0.1670287933789956	0	0	0
Erich4	0.012076260087784528	0	0	0	0	0	0	0	0	0	0.01306042075517912	0	0	0	0
Dmac2	0.013096048875945	0.033406363889497075	0.03712953300377325	0.17168710466529652	0	0	0.09472614592783746	0.07545040330247449	0.01749188802026457	0.005657243611757706	0.024718687616292898	0.059547545906143085	0	0.7551742766418003	0
B3gnt8	0.06926007140672405	0.030035654043766777	0.03196534000812137	0.14106696875856284	0.15764455102332173	0.1338787236398398	0.037609539229719234	0.0064438298786012255	0	0.22888833527110158	0.011341574162254042	0.10649290355827648	0.8447914506444337	0	0
Bckdha	0.2135712175874766	0.2309121819443667	0.1553554694743279	0.21291205021884932	0.008590424395352758	0.11184579557482273	0.18650417316953713	0.0760844111020605	0.015979389083033542	0	0.14888454308947618	0.10854817682902893	0	0	0.9151918531585255
Exosc5	0.19760050116046565	0.1882017416420159	0.22983590595327416	0.37643793591700864	0.10626036516465653	0.2589372295077338	0.1449347641849746	0.5990136590796424	0.045339948350193886	0.05668845475014999	0.14109509067773224	0.10326938945035125	0.5981398859439853	0.6997582491418431	0
Tmem91	0.039653903669151176	0.016174385197519788	0.005760716432319191	0.0032423147514824943	0	0	0.00464245628221959	0.07878770904680393	0	0.005657243611757706	0.023682155555730153	0	0	0	0
B9d2	0.026256716204630524	0.0818555230169788	0.1520769260077955	0.27619238275862823	0	0.41453408103278	0.041766358452234476	0.044530545849127204	0.13632795999762926	0.020190679985489852	0.08415592761886195	0.18499428332380297	0	0.051790578682251315	0
Tgfb1	0.6007591602168951	0.511480722376057	0.3576035725168428	0.962192877170134	0.653273476562446	0.4198259617677278	0.3893728999191131	0.525939605115079	0.8244782202778907	0.6744876038786507	0.2405129890087475	1.7461464852081434	0	1.863960793080032	0
Ccdc97	0.14924555234889975	0.09685404162117536	0.09133561757587483	0.24087383269478288	0.19800173159205658	0.14215534812247146	0.10825080725138721	0.25992958562107243	0.11341432279306883	0.11320453589088107	0.1909014199405647	0.17900279776136693	0	0.011224533195161614	0.13823449971849608
