gene_name	gene_expression
Trip4	0.22651319116203464
Pclaf	0.4122610410497633
Csnk1g1	0.23485865666088765
Ppib	1.3391113045258065
Snx22	0.0031225848455793018
Snx1	0.37324727039402184
Ciao2a	0.25486758500122747
Dapk2	0.03613357008885201
Herc1	0.3396983982233116
Fbxl22	0.03472387124759904
Usp3	0.21531816433008927
Car12	0.528590942578739
Aph1b	0.04608278124803874
Gm10647	6.701610029977471e-4
Aph1c	0.09941134288009225
Rab8b	0.9481465118401796
Rps27l	1.569030877950662
Lactb	0.2835640227152909
Tpm1	1.5735542395765252
Tln2	0.061875321138200406
C2cd4b	0.09882089063773968
Vps13c	0.07645337368960367
Rora	0.5096757687314476
Ice2	0.029643119015466533
Anxa2	2.836217009694479
Bnip2	0.7752036864724657
Gtf2a2	0.421122761592011
Fam81a	0.09505941886825281
Myo1e	0.5590931530780854
Ccnb2	0.22670202922162622
Rnf111	0.4519887874922708
Sltm	0.7305217609971896
Mindy2	0.35759061049600027
Adam10	0.732298101661249
Aqp9	0.08453458040097415
Aldh1a2	0.022055985593303472
Polr2m	0.5280294427243934
Myzap	0.03128441599777815
Cgnl1	0.05424314649716535
Gm37660	0.007747632683233521
Tcf12	0.4581517757520098
Gm38057	0.0027846220028602156
Gm38111	0.006134346310755852
Gm37879	0.025482292829931665
Gm37663	0.021099356871456146
Gm37023	0.004633817066567643
A430027C01Rik	0.017134254733508818
Gm37137	0.010733661485460138
Zfp280d	0.23924278485303094
Gm37983	0.005147067202645041
Gm37303	0.007433129311526698
Gm37581	0
Mns1	0.0222227149692102
Tex9	0.025716495468974813
Rfx7	0.2981180362616654
Gm37105	0.01182859203010225
Nedd4	1.2068847311568236
A530064N14Rik	0.0165971490559437
Gm7265	0.00556022155782686
Gm36936	0.009721437942323516
Prtg	0.017212134186925226
Gm37234	0.006176297848496206
Pygo1	0.023323657696603006
Dnaaf4	0.010987964040407033
Ccpg1os	0.02048122376877101
Ccpg1	0.10586230133546361
Pigb	0.017647360277437924
Gm38192	0.001263302295646641
2310009A05Rik	0.2158023012422276
Rab27a	0.012081357482125457
Khdc3	1.7948054584954225e-4
Rsl24d1	0.6841477620873677
Onecut1	5.543881374776814e-5
Fam214a	0.080597057657001
Arpp19	1.1118644250318264
Myo5a	0.366740028220385
Myo5c	3.197831273473031e-4
Gnb5	0.059794888869646436
Mapk6	1.5854082063139159
Leo1	0.3275592527624723
Tmod3	0.8847112711854874
Tmod2	0.03522166816796984
Lysmd2	0.09551811869585491
Scg3	0.01108671216275413
Bmp5	0.003179573046538821
Hmgcll1	0.008546305507165567
Gm38083	0
Fam83b	0.2818467734037904
Mlip	0.0053801211050831165
Lrrc1	0.22177963532127287
Klhl31	0.0010242995236778886
Gclc	0.7228639183257731
Elovl5	0.2885065383679682
Fbxo9	0.22931625965695857
Ick	0.05663831738215069
Gsta4	1.070747232354536
Gsta1	0.03733004024859668
Gm3776	0.01000127434111913
Gm10639	0
Gsta2	0
Dppa5a	0.013969282333453837
Ddx43	0
Cgas	0.06050773655417657
Mto1	0.04084689086016686
Eef1a1	3.8334938644507215
Slc17a5	0.09088700671882305
Cd109	0.44956289642094055
Col12a1	0.738431431051785
Cox7a2	1.6113247633336634
Tmem30a	0.6232938885784673
Filip1	0.03670774275942583
Senp6	0.6980069246757348
Myo6	0.21991198562814557
Htr1b	0.06176423166586366
Irak1bp1	0.027310359637923436
Phip	0.4841788650163381
Hmgn3	0.20523600471393258
Lca5	0.010785951532930469
Sh3bgrl2	0.20390254651145984
Elovl4	0.780839388474981
Ttk	0.0357991890558245
Bckdhb	0.0747453880261933
Tent5a	0.6451068285058171
Ibtk	0.37829568117650686
4933431K14Rik	0.009095406343560838
Tpbg	1.4058129802056087
Ube2cbp	0.03451075218623877
Dop1a	0.10367445523430602
Gm17530	2.8711136965867172e-5
Pgm3	0.16614033729420086
Rwdd2a	0.01314576001111262
Me1	0.25567885281605274
Gm38230	6.251249783148216e-5
Prss35	0.00809913169687477
Snap91	0.0077313502467002545
Cyb5r4	0.31246471450282365
Gm37012	3.798322506266537e-5
Cep162	0.06789480060958236
Tbx18	0.036796710015896204
D030062O11Rik	3.670283138972724e-5
Nt5e	0.16323818663944353
Snx14	0.11166717988051228
Syncrip	1.0463256711953839
Zfp949	0.03519397257622098
Mthfsl	0.15605394769131462
Bcl2a1d	0.10059870842677393
Gm37560	0.005946980593054456
Bcl2a1a	0.05256839032266338
Bcl2a1b	0.24506526291475325
Mthfs	0.06332124408853408
Tmed3	0.6332273627729226
Rasgrf1	0.0022420454123609768
Ctsh	0.7839512508974098
Morf4l1	1.3020340791661225
9430062P05Rik	0.005551083684460344
Adamts7	0.051301565951123805
Tbc1d2b	0.2602411158460069
Gm37457	0
Zic1	0.03716332679995446
Zic4	7.228523238242135e-4
Plscr1	0.23803156853370158
Plscr2	0.05014117746903833
Plscr4	0.0591358166305779
Gm38391	0.0017128545224220082
Plod2	0.23738049911029846
Dipk2a	0.22650447431893245
Slc9a9	0.03180830960074542
Chst2	0.16553843331910167
U2surp	0.5296235513375702
Paqr9	0.014665176316461552
Pcolce2	0.23170540677290785
Trpc1	0.02764650419722479
Pls1	1.3300413895711563e-4
Atr	0.08309794757495968
Xrn1	0.14625994519650135
Gm38375	0.009531082534937592
Gk5	0.10234386780961266
Tfdp2	0.12751512512692142
Gm37195	0.0048094403724759215
Atp1b3	1.1546937348091166
Rnf7	0.7236149606179976
Gm28729	0.005437933957876976
Rasa2	0.5125516629272073
Zbtb38	0.2538182527223153
Pxylp1	0.03954561882435226
Spsb4	0.0058094448146618575
Slc25a36	0.23437897780982445
Clstn2	0.008223586234715434
Nmnat3	0.03712719952231015
Rbp1	1.3854745754135211
Rbp2	0.40764162066394893
Gm37113	0.004784835487558617
Copb2	0.5507740306618327
Mrps22	0.1601568860274253
Faim	0.14265099989838992
Pik3cb	0.22678796444470217
Cep70	0.05566639598316538
Gm37249	0.00457422185131634
Esyt3	0.04815789661636551
Mras	0.053304369817805924
Armc8	0.15461112036819857
Dbr1	0.13924508723348988
A4gnt	0.006192454519901602
Dzip1l	0.05950483347169305
Il20rb	0.0188092600045133
Nck1	0.27755656983524213
Slc35g2	0.0017758793905960216
Stag1	0.3339618868956894
Gm37204	0.03808843655759246
Gm38297	0.0049919659425264155
Gm3081	0.007696324193963983
Pccb	0.15695829778283735
Msl2	0.6241888515493184
Gm37553	0.0025301217220211904
Ppp2r3a	0.16319845374878975
Gm37962	0.005751066318315681
Gm37621	0.039352887637345804
Gm37953	0.028294483909313963
Gm38344	0.0012201667172026995
Gm37314	3.5234135420050404e-4
Ephb1	0.0099079377282716
Cep63	0.09899591210266018
Anapc13	0.4677273213613188
Amotl2	0.4276885344686951
Ryk	0.6746320590531754
Slco2a1	0.6195055749992713
Rab6b	0.058698020092166854
Gm37166	5.235413291631729e-5
Srprb	0.24899295487281997
Trf	0.2860406986781357
1300017J02Rik	7.859727935107953e-5
Topbp1	0.2597147509075458
Cdv3	1.2728856439921246
Tmem108	0.02382950516839664
Nphp3	0.047644488889698855
Uba5	0.28867985089689463
Gm37750	2.0746397896353498e-4
Acad11	0.07511233582105599
Ackr4	0.016267039980827527
Gm47000	0.00457422185131634
Dnajc13	0.3294612093821399
Gm37563	4.586168128736796e-5
Acpp	0.439371907535396
Cpne4	0.005762611696815032
Mrpl3	0.31783542450335006
Gm38077	0.006807406705855079
Nudt16	0.016818846733769433
Aste1	0.06934478839565682
Atp2c1	0.3941927501185057
Pik3r4	0.09208246015292318
Col6a6	0.025606419190463026
Col6a5	0.01280144142117859
Col6a4	0.005259964566843303
Glyctk	0
Wdr82	0.402108228450602
Ppm1m	0.0849188211528142
Twf2	0.17268870166984768
Tlr9	0.005367525374940915
Alas1	0.3542137696169185
Poc1a	0.04464373724537105
Dusp7	1.3739633173481778
Rpl29	2.1334226511762995
Acy1	0.01911618046373506
Abhd14a	0.11332335329613358
Abhd14b	0.04236172070555106
Pcbp4	0.11971962342444158
Parp3	0.09082612903726944
Rrp9	0.2606142362547259
Grm2	0
Tex264	0.3916915403937115
Rad54l2	0.10488303988158074
Dcaf1	0.31915901838531835
Manf	0.8214107358672758
Rbm15b	0.27745185742613027
Dock3	1.4447878120178343e-4
Mapkapk3	0.32742093720037485
Cish	0.35397743220972455
Hemk1	0.028684107805374552
Cacna2d2	0.009183877782964901
Tmem115	0.12706770227852063
Cyb561d2	0.07227896743476972
Nprl2	0.05038269240172231
Zmynd10	0.0019143874238538973
Rassf1	0.7469399025978793
Tusc2	0.1469384157168045
Hyal2	0.2187767798376845
Hyal1	0.05389300900927979
Naa80	0.26400395300630675
Hyal3	0.014851165067527046
Ifrd2	0.17339760162169615
Lsmem2	1.4841907528420834e-4
Sema3b	0.05475843191328072
Gnai2	1.2279708977520631
Gm19721	2.989231499140613e-4
Gnat1	0.014635157852152997
A930036K24Rik	0
Sema3f	0.2649064207928118
Rbm5	0.5684519150132792
Rbm6	0.2859223602459462
Gm37436	0.013933478449131401
Mon1a	0.10752812220984853
Mst1r	0.2733370385341465
Traip	0.012043835541546912
Uba7	0.07092555655055735
Gm20661	2.622137269724637e-4
Inka1	0.14697087578328563
Cdhr4	5.1999021265339026e-5
Ip6k1	0.4100011307555932
Gmppb	0.1547254700138474
Rnf123	0.058404109351018724
Amigo3	0.0371436703374437
Mst1	0.003954257750098623
Apeh	0.07527300647437334
Dag1	0.48283978222596624
Nicn1	0.04060478339797891
Amt	2.3077913242669715e-4
Tcta	0.06330662514641207
Rhoa	1.6774513224747187
Gpx1	2.0732030478651553
Usp4	0.4373794539922772
1700102P08Rik	0.004623390486843377
Klhdc8b	0.040378507534368883
Ccdc71	0.12045738482981827
Gm37475	0.0011892172341356525
Lamb2	0.2796323217639353
Usp19	0.5106828447717592
Qars	0.4819037420961626
Qrich1	0.2647498329344074
Gm38366	0.003154423658833081
Gm37678	0.007653690676699411
Impdh2	0.6945391098677967
Ndufaf3	0.13238170566657992
Dalrd3	0.11587812880664757
Wdr6	0.03359089539425248
P4htm	0.015284041391780403
Arih2	0.42018579369838915
Slc25a20	0.09768848404392276
Prkar2a	0.6014749256483205
Ip6k2	0.21440076111860792
Nckipsd	0.019761749674387718
Gm37714	0.002511962464391732
Celsr3	0.010165821404441057
Slc26a6	0.014609825962185448
Uqcrc1	0.7695276468265873
Col7a1	0.321531297760654
Ucn2	0.002556373557564523
Pfkfb4	0.06175253583596845
Shisa5	0.6433916907024532
Atrip	0.03768419175138665
Tma7	1.123466031353826
Ccdc51	0.011472473477936573
Plxnb1	0.1402291694552343
Fbxw20	0.0032994226912387973
Nme6	0.04225151595218576
Camp	0.004780506262415342
Cdc25a	0.07618717667362788
Map4	0.5664035150738063
Gm42433	0.005239304198069705
Gm42432	0.037907005950734006
Dhx30	0.24784646003715194
Smarcc1	0.48592087497745273
Cspg5	0.02310998846506009
Gm43622	0
Elp6	0.025259954554448686
Scap	0.5208363209509874
5830462I19Rik	0.005569648563146579
Ptpn23	0.6801395422162291
Ngp	0.005483149560204594
Klhl18	0.14086262647227385
Kif9	0.0011222743896120377
Setd2	0.4714108393381822
Gm42763	0.007339220461420093
Nradd	0.3813060003736158
Nbeal2	0.11724157145495259
Ccdc12	0.4539053476981899
Pth1r	0.04743698324688576
Prss43	0.005292926187777948
Prss46	0.005173809487523894
Prss50	0.010038315929701152
Tmie	0.008390050381593864
Als2cl	0.08245006645480919
Lrrc2	0.005145413765813272
Rtp3	0.0042387209434436674
Ltf	5.458042324951242e-4
Gm43814	0.01136326419035302
Ccrl2	0.18805342578570955
Lrrfip2	0.6580153623920704
Mlh1	0.0386742018485939
Epm2aip1	0.15891779801836162
Trank1	0.004989024538946707
Dclk3	1.0250227748534605e-4
Stac	0.016787333124708013
Pdcd6ip	1.1940599346659506
Clasp2	0.2823466078212833
Ubp1	0.28816169978786893
Fbxl2	0.012377753169867636
Bcl2a1c	0.004442306645885556
Crtap	0.3756244880799967
Glb1	0.09686884713215206
Tmppe	0.009805894326580907
Trim71	0.0012251359084297728
Cnot10	0.15857689397798344
Dync1li1	0.5559074600800467
Cmtm6	0.3229667412651084
Cmtm7	0.34042451544672075
Cmtm8	0.055548394442363216
Gpd1l	0.07575319944074844
Osbpl10	0.004772531341542741
Rps27rt	0.8464099406326435
Stt3b	0.4964500997742648
Gadl1	0.053136940616593326
Tgfbr2	0.7536626008879929
Rbms3	0.2615599675245132
Zcwpw2	0.005751244511387218
Azi2	0.4389985595270707
Cmc1	0.27803967251522865
Eomes	0.013438417751033521
Golga4	0.3739313089019095
Itga9	0.05936768077743974
Ctdspl	0.24486396240945257
Vill	0.04579599576632605
Plcd1	0.2326846825855156
Acaa1b	0.007395048764508985
Slc22a13b	2.3734129844785873e-4
Oxsr1	0.27005824458162553
Myd88	0.30656952984226055
Acaa1a	0.24956915144291647
Xylb	0.016779456746547322
Acvr2b	0.006759900856612968
Exog	0.02306110985165324
Scn11a	5.323612445914955e-4
Wdr48	0.22591471500951368
Cx3cr1	0.03363473384554635
Gorasp1	0.02858364103664712
Ttc21a	8.466516821356507e-4
Csrnp1	1.141365314201595
Xirp1	0.00407018673632265
Gm47050	7.360319718743702e-4
Slc25a38	0.07169371210080766
Rpsa	3.4521217030508073
Myrip	0.009921026992482176
Eif1b	0.31669613156930376
Entpd3	0.019358438093859832
Rpl14	2.8017766665069677
Ctnnb1	1.7292586862489512
Ulk4	0.12483232338905775
Trak1	0.2712004676982469
C230053D17Rik	0.0023318955507216884
Gm47092	0.010072646805723352
Gm47097	0
Vipr1	0.0035369014221371007
Sec22c	0.008883415989976927
Ss18l2	0.17632384007320198
Nktr	0.5482830390768254
Zfp651	0.1220332824129413
Klhl40	0.00998732259659095
Ccdc13	0.0040650432579512575
Gm47111	0.007834924030786143
Higd1a	1.0102089836409993
Ackr2	0.006309085688381412
Gask1a	0.0025080116773493217
Pomgnt2	2.1608893022640398e-4
Snrk	0.3496152600204266
Gm47122	0.0013755794152591273
4632418H02Rik	0.01214147472285721
Ano10	0.09730121764353028
Abhd5	0.6574830750635099
Tcaim	0.01987079742050297
Zfp445	0.20594177646310097
Zkscan7	0.017068986588615234
Zfp105	7.551133386913871e-4
1110059G10Rik	0.13772242716087915
Kif15	0.11221623576628321
Tmem42	0.08099864654803585
Tgm4	0
Zdhhc3	0.4589875225242662
Exosc7	0.118503691812251
Gm47159	3.9689860777788517e-4
Clec3b	0.8993685715464138
Cdcp1	0.86060272198065
Tmem158	0.3603752731194075
Lars2	2.2830282546305134
Limd1	0.5099318671148626
Sacm1l	0.2645678883607525
Slc6a20b	0.019198771012864758
Slc6a20a	0.03482180179444818
Gm47173	1.1315413932462895e-4
Gm47171	0.011139336490438771
Ccr9	0.05645138844903864
Lztfl1	0.2191239103354924
Fyco1	0.07175187368921429
Cxcr6	0.041728605432010304
Xcr1	0.0022583328318149676
Ccr1	0.5868150644942174
Ccr3	0.014942325284184823
Ccr2	0.1304622544491922
Ccr5	0.21985933655582193
2010315B03Rik	0.04114189982101197
Ppp2r3d	0.16619469857620853
H60c	0.11757577713814887
Ppp1r14c	0.8216983445789448
Iyd	0.011066381412550797
Plekhg1	0.07838546575659797
Mthfd1l	0.11233464043396528
Akap12	0.3651210674396321
Zbtb2	0.23064278419696893
Rmnd1	0.035866315847715546
Armt1	0.07864522400115037
Ccdc170	0.0011111922385016381
Esr1	0.12277990516293605
Syne1	0.0766652281278137
Myct1	0.3022631950161828
Vip	0.0024251120921920926
Fbxo5	0.037388126807524576
Mtrf1l	0.0320532302167805
Rgs17	0.005711916521756283
Ipcef1	0.00696988993924369
Cnksr3	0.09583988632645767
Ulbp1	0.045692251087807965
Lrp11	0.04141586805692788
Pcmt1	0.38917506509471556
Nup43	0.08209874384542538
Lats1	0.45340284833427746
Katna1	0.32134384965166785
Ginm1	0.2740996205259384
Ppil4	0.2836125408822289
Zc3h12d	0.03581075430530332
Tab2	0.741965099116729
Ust	0.18602786040640276
Sash1	0.3815481159147619
4930553I21Rik	5.9707021959972655e-5
Gm48751	1.24650023119776e-4
Gm9930	6.961537589801138e-5
Samd5	0.06287398863463076
Stxbp5	0.25568584473418804
Adgb	0.0038749815239939086
Rab32	0.3445526213886442
Grm1	0.0035853494781699527
Shprh	0.027780660763679868
Fbxo30	0.5593052380791893
Epm2a	0.012590062059716463
Utrn	0.37148215814568664
Gm48798	0.0041639348539506535
Stx11	0.8364955185362628
Sf3b5	0.7745479268963533
Plagl1	0.21272086017407682
Ltv1	0.30047632342054975
Phactr2	0.12579514611815493
Fuca2	0.18000591880320146
Pex3	0.09356564866678345
Adat2	0.075617591391249
Aig1	0.23673700840306208
Hivep2	0.6584870341809761
Adgrg6	0.06012468471021334
Vta1	0.26658029944144973
Cited2	0.9452474202509922
Txlnb	0.009903106321686507
Heca	0.41948211561551807
Abracl	1.2189667138846763
Reps1	0.3136869000201271
Ccdc28a	0.030651362865954383
Nhsl1	0.19040256272787454
Hebp2	0.12676520864500967
Arfgef3	0.006708951237405363
Perp	2.7857465700870545
Tnfaip3	1.2465334446196241
Ifngr1	0.34500780365216566
Il20ra	0.006851642797407146
Slc35d3	0.004277544366230716
Pex7	0.17784193021057743
Map3k5	0.12473803784232075
Map7	0.27348863069592205
Bclaf1	0.6788058185303979
Mtfr2	0.034297420347062645
Pde7b	0.031420255112225466
Ahi1	0.0958923636005322
Gm10826	3.265067552526885e-4
Myb	0.04363737416981261
Hbs1l	0.4479725069094701
Aldh8a1	0
Sgk1	1.5339913201556181
E030030I06Rik	0.05820980734767583
Raet1e	0.00486881226684482
H60b	0.0018363268844866043
Raet1d	8.709967074858584e-4
Slc2a12	0.020270684371621706
Tbpl1	0.2061222352124341
Eya4	0.020244422527384374
Rps12	3.9260256182105753
Slc18b1	0.025616630383590147
Vnn3	0.002329310491671568
Stx7	0.4312828565125547
Moxd1	0.23185884958467692
Ccn2	0.3066718300166718
Enpp1	0.077625366812753685
Enpp3	0.03190007344654179
Med23	0.08940539752424319
Arg1	0.1829398314848357
Akap7	0.029105135128013004
Epb41l2	0.5781605171530377
Tmem200a	0.003500688782338468
Samd3	0.007895691517078106
L3mbtl3	0.16213493260018078
Arhgap18	0.15167447188823951
Lama2	0.12134237928595362
Gm36962	2.512865133869797e-4
Ptprk	0.1449571241285989
Echdc1	0.14506230471401244
Rnf146	0.4044183880868965
Gm47483	0.021379078657443307
Gm30698	1.4915613453136972e-4
Rspo3	0.05081533036363698
Gm20276	2.1162700869629676e-4
Cenpw	0.21809305197703627
Gm48232	5.1999021265339026e-5
Gm48233	1.2441406589719202e-4
Trmt11	0.08211096145509164
Hint3	0.11277827989536524
Ncoa7	0.17114097953406077
Gm48335	0.0017438698807660565
Gm48334	0.005510197680841454
Hey2	2.3845258447010006e-4
Hddc2	0.18185592161363492
Tpd52l1	0.13251453749098924
Gm48092	0.00673650060282099
Gm47687	0.014994607844054333
Rnf217	0.46460588157958266
Gm47693	0.0060847343010278256
Trdn	0.024009749291355187
Zup1	0.09874805810370356
Rwdd1	0.5996256169884778
Calhm5	0.008238050912320776
Calhm6	0.009150281878182209
Dse	0.5131328229825091
Gm47445	0.05214193389124889
Tspyl1	0.3323099434865695
Nt5dc1	0.12237340711603317
Gm47508	0.028109442414119237
Tspyl4	0.02094045482147842
Frk	0.05593564835500776
Amd2	0.1258136956517341
Hdac2	0.5077515599585383
Marcks	1.7697923869285779
Lama4	0.3243317473949515
Fam229b	0.007211009312202876
Tube1	0.013601768677276182
Fyn	0.479859785978279
Traf3ip2	0.22067300345875052
Rev3l	0.22389019882051986
Mfsd4b4	0.031621694953695656
Mfsd4b5	0.00216131728231134
Mfsd4b1	0.00583797971430484
Slc16a10	0.2375568119550732
Gm37786	0
Rpf2	0.17582365609072362
Gtf3c6	0.2670068644988012
Amd1	0.5351155371364533
Cdk19	0.16810440774130295
Ddo	9.32649412574605e-4
Mettl24	9.673919751655834e-4
Cdc40	0.2910172965369223
Wasf1	0.03731620630168995
Fig4	0.053109434221526294
Zbtb24	0.10641774904733442
Mical1	0.07581094001473739
Smpd2	0.07517035255580384
Ppil6	0.005751151134922092
Cd164	0.9478278748370594
Ccdc162	0.005658107991131388
Cep57l1	0.04645254712699671
Sesn1	0.06641358726167981
9930024M15Rik	8.613384504599033e-4
Armc2	0.010851656894799059
Foxo3	0.4524736036043828
Afg1l	0.010521541173354536
Snx3	0.9627157671935946
Ostm1	0.12701704106683595
Sec63	0.5145794946769303
Scml4	0.004202618862849505
Sobp	0.04696338293315045
Pdss2	0.023345636437449604
Gm47857	1.4447878120178343e-4
Bend3	0.08388267899625264
Gm9803	0.018708524589296286
1700021F05Rik	0.09013944407840267
Cd24a	1.3623846622997169
Qrsl1	0.043138658662896935
Rtn4ip1	0.017808291917898362
Crybg1	0.3208624550454285
Atg5	0.19545266886975787
Prdm1	0.6266791266232086
Prep	0.4545476140065443
Popdc3	0.014579400835458398
Bves	0.014659721283942448
Hace1	0.17607525309933902
Gm47503	0.009149904301327031
Gm47571	1.4390871907717784e-4
Grik2	0.004927128855945908
Ascc3	0.3858284481405164
Gm48332	0.00803657798930085
Sim1	0.020465989453924888
Gm49339	0.013887026273126756
Lilr4b	0.6600636222185787
Lilrb4a	0.10208024533006363
Vgll2	0.003626197514790292
Dcbld1	0.05135834217820004
Gopc	0.16146034042363847
Gm47580	0.007610129309146469
Nus1	0.8405943472353528
Slc35f1	0.008761035408716
Gm47621	0.004563376385267072
Cep85l	0.10885963522984202
Pln	0.013313574196226243
Gm47641	1.0183990941415794e-4
Mcm9	0.05803531247237499
Asf1a	0.1923485210262162
4930466K18Rik	0.002750155565286268
Fam184a	0.004622732085754449
Man1a	0.9165436065369762
Tbc1d32	0.04024819498383221
Msl3l2	0.025492575754171975
Gja1	1.5158314554170333
Hsf2	0.19470722970166934
Serinc1	0.82249103809228985
Pkib	0.05953638480381496
Fabp7	0.009895657017672962
Smpdl3a	0.33322007511266144
Gcc2	0.10708308007212103
Lims1	0.6240495545328187
Ranbp2	0.7067482159550093
Ccdc138	0.07077015553193763
Sh3rf3	2.675827925106864e-4
Sept10	0.16195452198518306
Sowahc	0.8234504760992496
P4ha1	0.38272125249480965
Oit3	0.00544674784638844
Mcu	0.14301873029195575
Micu1	0.13056838451960637
Dnajb12	0.22908367818114264
Ddit4	0.5608179120522278
Anapc16	0.3950550927143806
Ascc1	0.1386519976669296
Spock2	0.014246320629149415
Chst3	0.004924546284044308
Psap	2.0071434788512637
Cdh23	2.8927819539706817e-4
Vsir	0.09363117718289354
Slc29a3	0.15491000703496158
Unc5b	0.06842672543537812
Pcbd1	0.02648607191416014
Sgpl1	0.6525596022883873
Adamts14	0.03324891950273582
Pald1	0.017972488393633242
Eif4ebp2	0.38700726496434956
Lrrc20	0.03435188578978555
Gm47594	0.009871392490485315
Npffr1	0.023322689422869622
Ppa1	1.0420860383779544
Sar1a	0.9384416393202556
Tysnd1	0.0726232042812843
Aifm2	0.02870308522827135
H2afy2	0.03150387822327183
Col13a1	0.016968091043296156
Fam241b	0.07545258710192566
Tspan15	0.06899587548431091
Hk1	0.1876797141892577
Hkdc1	0.008354703813874279
Supv3l1	0.13298365554108416
Vps26a	0.589209959746022
Srgn	1.6994830074557867
Kif1bp	0.07553382919470508
Ddx21	0.9727366036672872
Ddx50	0.41630189852695126
Ccar1	0.6689561821078774
Gm48146	0.041242519801949415
Tet1	0.005205018851830307
Slc25a16	0.06514643081245552
Dna2	0.0372697397446508
Rufy2	0.04098170867303803
Hnrnph3	0.21105939336709573
Pbld2	2.6381956312738515e-4
Pbld1	0.01809569075090832
Mypn	0.0021230134899126968
Herc4	0.5746296524749541
Gm19337	0.014398325950472888
Gm47615	0.019188006445560395
Sirt1	0.5605431847822403
Dnajc12	0.0339267371963732
Reep3	0.9002456791828046
Jmjd1c	0.9254991106896618
Nrbf2	0.10240729283534326
Egr2	0.23358928710488633
Ado	0.18476584939018226
Zfp365	0.009027900804720365
Rtkn2	2.2165799025501825e-4
Arid5b	1.1595680835314068
Tmem26	0.028017018944087004
Rhobtb1	0.027602258997158336
A930033H14Rik	4.750629844148703e-5
Cdk1	0.26807915898613977
Ank3	0.10361493902679031
Ccdc6	0.35992164708269514
Mrln	0.0016471616902690067
Slc16a9	0.08674769323901953
Fam13c	0.06784276506203096
Phyhipl	0.03815435077761552
Bicc1	0.2512236119770319
Tfam	0.11934326007482762
Ube2d1	0.24022066498212485
Cisd1	0.4307512199314597
Ipmk	0.30410934420211577
Zwint	0.6198079464190944
Pcdh15	0
Gnaz	0.48279710736703685
Rab36	0.016718849889624614
Bcr	0.38644366485183956
Specc1l	0.26760906694680064
Adora2a	0.09207937797213554
Gucd1	0.06185491770088358
Upb1	0.004249371197482627
Snrpd3	0.9870133741905149
Lrrc75b	0.019695490530640253
Ggt1	0.0021621550854350998
Ggt5	0.17477548833202344
Susd2	0.10864011679509562
Cabin1	0.11291463365172003
Ddt	0.31170001311809103
Gstt3	0.03920001256114591
Gstt1	0.09143135303022248
Gstt2	0.05736988551477956
Mif	2.045800769371549
Derl3	2.0943604549042102e-4
Smarcb1	0.2754154151459314
Mmp11	0.022354730995144057
Chchd10	0.3489769652083512
Gm867	0.003300215331733268
Zfp280b	0.014048022041190456
Prmt2	0.09550402392245558
S100b	0.015190994025172412
Dip2a	0.07619253221141357
Pcnt	0.13373788803632405
Ybey	0.01965529644627364
Mcm3ap	0.06039636731282736
Lss	0.08403291039757296
Col6a2	0.7393984023008839
Col6a1	0.931490915232394
Pcbp3	0.06990731024085518
Slc19a1	0.09493553881723683
Col18a1	0.7280912732280751
Pofut2	0.35452221610329454
Adarb1	0.3162380631025308
Fam207a	0.23997228172269605
Itgb2	0.3279149609090425
Pttg1ip	1.0262231363467662
Sumo3	0.559720613208323
Ube2g2	0.4844451590901375
Tspear	0.010940660026174576
Lrrc3	2.2696596250857093e-4
Trpm2	0.00298184169125233
Cfap410	0.020725994481646345
Pfkl	0.34156481249660003
Dnmt3l	0.04049147209059942
Icosl	0.09693515394923495
Gatd3a	0.11587711389521677
Pwp2	0.13804864758231095
Trappc10	0.2353328515990571
Agpat3	0.2107930238744207
Rrp1	0.6444720888253458
Cstb	2.599172748228353
Pdxk	0.1524834778500886
Olfr1358	0.005165651299838272
Ilvbl	0.07458078415106895
Syde1	0.036700782266577
Casp14	0.03188625165290947
Slc1a6	6.27741334473399e-4
Olfr57	0.11292962615470636
2610008E11Rik	0.036549367974629494
Plpp2	0.34071933247299546
Mier2	0.09796248346017243
C2cd4c	0.008111892312891038
Shc2	0.08000304241766187
Madcam1	7.123512489813474e-4
Tpgs1	0.11426603607844664
Cdc34	0.4618100530305218
Gzmm	0.02288260003620412
Bsg	1.5370530468731693
Hcn2	0.0051016222786795665
Polrmt	0.028152054064269908
Rnf126	0.4202764535402513
Fstl3	0.06564022827083452
Prss57	0.003918347014980411
Palm	0.07742838114444017
Misp	0.005182540259053668
Ptbp1	1.0707783589239144
Plppr3	0.019555701183631417
Prtn3	0.012059868954851435
Elane	0.003744215744914346
Cfd	0.026586412009736025
Med16	0.11336742755399556
R3hdm4	0.342700912492364
Kiss1r	0.0078038188805307634
Arid3a	0.162699308350988
Wdr18	0.28182227950330363
Tmem259	0.4688164623761641
Cnn2	0.5125194494105672
Abca7	0.12022528758184664
Arhgap45	0.08639386047101237
Polr2e	0.5101080600913772
Gpx4	1.2852082758061567
Sbno2	0.8830616362804926
Stk11	0.4087639762712567
Cbarp	0.07910858742203766
Atp5d	1.496709325618923
Midn	0.7773720417261186
Cirbp	0.36612392228472
1600002K03Rik	0.11882016817696048
Efna2	0.030488291383050245
Pwwp3a	0.14040595016505297
Ndufs7	0.5297148149169247
Gamt	0.057498319391824
Dazap1	0.6537564374738323
Rps15	2.99574840843367
Apc2	5.471236267905243e-5
